Temps (s);CH1 (V);CH2 (V)
1.220000e-04;1.080;0.000
1.230000e-04;1.080;0.020
1.240000e-04;1.080;0.020
1.250000e-04;1.120;0.060
1.260000e-04;1.120;0.000
1.270000e-04;1.120;0.000
1.280000e-04;1.120;0.020
1.290000e-04;1.120;0.000
1.300000e-04;1.120;0.020
1.310000e-04;1.120;-0.020
1.320000e-04;1.120;0.060
1.330000e-04;1.120;0.000
1.340000e-04;1.120;0.000
1.350000e-04;1.120;-0.020
1.360000e-04;1.160;0.000
1.370000e-04;1.160;0.000
1.380000e-04;1.160;0.000
1.390000e-04;1.160;-0.020
1.400000e-04;1.160;0.000
1.410000e-04;1.160;0.020
1.420000e-04;1.160;-0.020
1.430000e-04;1.200;0.000
1.440000e-04;1.160;0.000
1.450000e-04;1.200;0.000
1.460000e-04;1.200;0.000
1.470000e-04;1.200;0.000
1.480000e-04;1.200;0.000
1.490000e-04;1.160;0.020
1.500000e-04;1.200;0.040
1.510000e-04;1.200;0.020
1.520000e-04;1.200;0.000
1.530000e-04;1.200;-0.020
1.540000e-04;1.200;0.000
1.550000e-04;1.200;0.000
1.560000e-04;1.200;0.000
1.570000e-04;1.240;-0.060
1.580000e-04;1.240;0.000
1.590000e-04;1.240;0.000
1.600000e-04;1.200;0.020
1.610000e-04;1.240;0.020
1.620000e-04;1.200;0.020
1.630000e-04;1.240;0.020
1.640000e-04;1.240;0.040
1.650000e-04;1.240;0.020
1.660000e-04;1.200;0.000
1.670000e-04;1.280;0.020
1.680000e-04;1.280;0.020
1.690000e-04;1.240;0.000
1.700000e-04;1.240;0.000
1.710000e-04;1.240;-0.020
1.720000e-04;1.280;0.020
1.730000e-04;1.280;0.000
1.740000e-04;1.240;0.000
1.750000e-04;1.240;-0.020
1.760000e-04;1.280;0.020
1.770000e-04;1.280;0.020
1.780000e-04;1.280;0.020
1.790000e-04;1.280;0.020
1.800000e-04;1.280;0.000
1.810000e-04;1.280;0.020
1.820000e-04;1.280;0.020
1.830000e-04;1.280;0.000
1.840000e-04;1.320;0.000
1.850000e-04;1.320;0.040
1.860000e-04;1.280;0.000
1.870000e-04;1.320;0.000
1.880000e-04;1.320;-0.020
1.890000e-04;1.320;0.020
1.900000e-04;1.280;0.020
1.910000e-04;1.280;0.000
1.920000e-04;1.320;-0.020
1.930000e-04;1.320;-0.020
1.940000e-04;1.320;0.000
1.950000e-04;1.320;0.000
1.960000e-04;1.320;-0.020
1.970000e-04;1.320;0.000
1.980000e-04;1.320;0.020
1.990000e-04;1.320;0.000
2.000000e-04;1.320;0.040
2.010000e-04;1.320;0.000
2.020000e-04;1.360;0.020
2.030000e-04;1.360;0.020
2.040000e-04;1.320;0.000
2.050000e-04;1.320;0.000
2.060000e-04;1.360;0.000
2.070000e-04;1.320;-0.060
2.080000e-04;1.360;-0.020
2.090000e-04;1.360;0.000
2.100000e-04;1.320;-0.020
2.110000e-04;1.360;0.000
2.120000e-04;1.320;0.000
2.130000e-04;1.320;0.000
2.140000e-04;1.320;0.020
2.150000e-04;1.360;0.000
2.160000e-04;1.360;0.020
2.170000e-04;1.360;0.040
2.180000e-04;1.360;0.020
2.190000e-04;1.360;0.020
2.200000e-04;1.360;0.000
2.210000e-04;1.360;0.000
2.220000e-04;1.360;0.000
2.230000e-04;1.360;0.000
2.240000e-04;1.320;-0.040
2.250000e-04;1.320;0.000
2.260000e-04;1.360;-0.020
2.270000e-04;1.360;-0.020
2.280000e-04;1.360;0.020
2.290000e-04;1.360;0.020
2.300000e-04;1.360;0.020
2.310000e-04;1.360;0.020
2.320000e-04;1.360;-0.060
2.330000e-04;1.360;0.020
2.340000e-04;1.360;0.040
2.350000e-04;1.360;0.000
2.360000e-04;1.360;0.000
2.370000e-04;1.360;0.000
2.380000e-04;1.360;0.040
2.390000e-04;1.360;0.060
2.400000e-04;1.360;0.000
2.410000e-04;1.360;0.020
2.420000e-04;1.360;0.000
2.430000e-04;1.360;0.000
2.440000e-04;1.360;0.000
2.450000e-04;1.360;0.000
2.460000e-04;1.360;-0.040
2.470000e-04;1.360;0.000
2.480000e-04;1.360;0.000
2.490000e-04;1.360;-0.020
